Id;Imei;Incio_Viaje;Hora_Incio_Viaje;Fin_Viaje;Tiempo_Pausas_hh;Direccion_Inicio;Direeccion_Fin;Latitud_Inicio;Longitud_Inicio;Latitud_Fin;Longitud_Fin;Kilometro_Total_Recorrido;Fin_Odometer;Inicio_Odometro;Puntaje_de_Conduccion;Frenado_Brusco;Acelerado_Brusco;Exceso_Velocidad;Exceso_Segmento;Marca;Modelo;Placa;Chasis;Alias;Grupo;Cliente;daily_ignition_on_move;Tiempo_Recorrido_hh;Tiempo_Detenido_hh;daily_ignition_on_stop;Unidad_Medida_Consumo Combustible;Consumo_Medio_Combustible;Codigo_Viaje;Empresa
400054;400054;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;5,36;CO,Atlantico,Barranquilla,Via 40 53 - Rel: V 40-53 a 269m de:Electrificadora del Atlantico,en (VEHICOSTA),en (Barranquilla);CO,Atlantico,Barranquilla,Via 40 53 - Rel: V 40-53 a 269m de:Electrificadora del Atlantico,en (VEHICOSTA),en (Barranquilla);10,993585;-74,780976;10,993585;-74,780976;50,81;40836,38;40785,67;98,46;0;0;0;NULL;CHEVROLET;NHR;WOW843;9GDNLR778HB010521;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;22,27;5,36;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400122;400122;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,91;CO,Atlantico,Barranquilla,Carrera 10B 52 - Rel: Cr 10 B-51 a 196m de:Fabrica de Muebles Metalicos Quisqueyo,en (Barranquilla),en ruta(BAL018);CO,Atlantico,Barranquilla,Carrera 10B 52 - Rel: Cr 10 B-51 a 196m de:Fabrica de Muebles Metalicos Quisqueyo,en (Barranquilla),en ruta(BAL018);10,95349;-74,805213;10,95349;-74,805213;53,99;29834,46;29780,47;95,63;0;0;0;NULL;CHEVROLET;NHR;WOW844;9GDNLR774HB010029;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;12,48;0,91;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400128;400128;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;2,01;CO,Atlantico,Barranquilla,Carrera 27 - Rel: Cr 27-47 a 79m de:Escuela Numero 40 Paravarones,en (Barranquilla),en ruta(BAL009);CO,Atlantico,Barranquilla,Carrera 27 - Rel: Cr 27-47 a 79m de:Escuela Numero 40 Paravarones,en (Barranquilla),en ruta(BAL009);10,970427;-74,791906;10,970427;-74,791906;27,14;28872,06;28844,92;99,17;0;0;0;NULL;CHEVROLET;NHR;WOW846;9GDNLR778HB010079;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;11,01;2,01;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400155;400155;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;2,77;CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);10,856514;-74,77878;10,856514;-74,77878;50,33;33857,51;33807,19;100;0;0;0;NULL;CHEVROLET;NHR;WOW848;9GDNLR771HB010070;NEGOCIO CÁRNICO BOGOTÁ​ (RENTING);Avis;NEGOCIO CÁRNICO BOGOTÁ​ (RENTING);1899-12-30 00:00:00.000;9,19;2,77;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400160;400160;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;2,59;CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);10,856514;-74,77878;10,856514;-74,77878;65,6;38283,83;38218,23;99,77;0;0;0;NULL;CHEVROLET;NHR;WOW849;9GDNLR778HB010020;NEGOCIO CÁRNICO MEDELLÍN;AVIS;NEGOCIO CÁRNICO MEDELLÍN;1899-12-30 00:00:00.000;7,65;2,59;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400109;400109;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;2,59;CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);10,856514;-74,77878;10,856514;-74,77878;100,61;34270,56;34169,94;99,46;0;1;0;NULL;CHEVROLET;NHR;WOW850;9GDNLR773HB010068;NEGOCIO CÁRNICO MEDELLÍN;AVIS;NEGOCIO CÁRNICO MEDELLÍN;1899-12-30 00:00:00.000;12,14;2,59;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180117;180117;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;21,16;66509,33;66488,17;100;0;0;0;NULL;MITSUBISHI;L 200;DRV481;MMBJNKL30JH001392;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;4,37;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180463;180463;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;290,87;45640,67;45349,8;99,8;0;1;0;NULL;MITSUBISHI;L 200;DRW299;MMBJNKL30JH002388;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;15,03;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180153;180153;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;0;11750,25;11750,25;100;0;0;0;NULL;RENAULT;DUSTER;DRW334;9FBHSR5BAJM066952;ATLAS COPCO COLOMBIA LTDA;ATLAS COPCO;ATLAS COPCO COLOMBIA LTDA;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180510;180510;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;0;12378,85;12378,85;100;0;0;0;NULL;DODGE;JOURNEY;DRX726;3C4PDCCB9JT669938;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;0;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
180972;180972;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;160,14;45882,32;45722,18;100;0;0;0;NULL;NISSAN;D23 FRONTIER;DRY905;3N6CD33B2ZK398850;EPIROC COLOMBIAS SAS;EPIROC;EPIROC COLOMBIAS SAS;1899-12-30 00:00:00.000;4,99;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400636;400636;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;2,92;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;86,78;68153,4;68066,62;99,64;0;0;0;NULL;CHEVROLET;NKR III;EQP066;9GDNMR854JB012170;MEALS CARNICO MONTERIA;Meals;MEALS CARNICO MONTERIA;1899-12-30 00:00:00.000;11,38;2,92;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400638;400638;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,07;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;63,75;37423,91;37360,15;99,76;0;0;0;NULL;CHEVROLET;NKR III;EQP067;9GDNMR857JB013149;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;12,82;0,07;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400640;400640;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,46;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;54,63;38739,06;38684,44;99,82;0;0;0;NULL;CHEVROLET;NKR III;EQP068;9GDNMR853JB013150;MEALS BUCARAMANGA;AVIS  Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;12,49;0,46;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400637;400637;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,01;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;30,45;34579,55;34549,1;99,9;0;0;0;NULL;CHEVROLET;NKR III;EQP069;9GDNMR850JB013283;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;3,84;0,01;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400652;400652;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,06;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;151,78;49007,32;48855,54;99,94;0;0;0;NULL;CHEVROLET;NKR III;EQP070;9GDNMR856JB013174;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;6,32;0,06;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400220;400220;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,28;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;34,72;30604,7;30569,98;100;0;0;0;NULL;CHEVROLET;NKR III;EQP071;9GDNMR854JB011116;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;7,93;0,28;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400384;400384;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,02;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;74,42;44599,5;44525,1;99,91;0;0;0;NULL;CHEVROLET;NKR III;EQP072;9GDNMR858JB013175;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;8,94;0,02;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400635;400635;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,06;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;48,15;50101,43;50053,28;99,45;0;0;0;NULL;CHEVROLET;NKR III;EQP073;9GDNMR85XJB013193;MEALS BUCARAMANGA;AVIS  Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;9,62;0,06;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400651;400651;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,18;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;34,37;35708,49;35674,13;100;0;0;0;NULL;CHEVROLET;NKR III;EQP074;9GDNMR851JB013194;MEALS BUCARAMANGA;AVIS  Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;11,57;0,18;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400664;400664;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,42;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;122,47;35173,84;35051,37;99,61;0;0;0;NULL;CHEVROLET;NKR III;EQP075;9GDNMR850JB013221;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;9,33;0,42;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400653;400653;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,08;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;46,86;38177;38130,14;99,82;0;0;0;NULL;CHEVROLET;NKR III;EQP076;9GDNMR852JB013284;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;11,22;0,08;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400632;400632;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,13;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;42,45;53946,13;53903,68;99,72;0;0;0;NULL;CHEVROLET;NKR III;EQP077;9GDNMR859JB011015;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;9,44;0,13;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400662;400662;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,11;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;66,35;64079,78;64013,43;98,69;0;0;0;NULL;CHEVROLET;NKR III;EQP216;9GDNMR853JB013312;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;6,85;0,11;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400665;400665;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,05;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;80,38;40247,14;40166,76;99,93;0;0;0;NULL;CHEVROLET;NKR III;EQP217;9GDNMR850JB013302;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;16,05;0,05;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400660;400660;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,18;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;88,17;101586,92;101498,75;99,09;0;0;0;NULL;CHEVROLET;NPR;EQP218;9GDNPR751JB002074;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;15,48;0,18;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400682;400682;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,43;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;161,83;100504,78;100342,95;99,11;0;0;0;NULL;CHEVROLET;NPR;EQP219;9GDNPR750JB002082;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;12,52;0,43;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400673;400673;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,63;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;205,86;101597,02;101391,17;98,76;0;0;0;NULL;CHEVROLET;NPR;EQP220;9GDNPR751JB002088;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;10,27;0,63;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400524;400524;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,9;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;38,1;92510,59;92472,49;99;0;0;0;NULL;CHEVROLET;NPR;EQP221;9GDNPR750JB007671;MEALS MEDELLIN;AVIS Meals;MEALS MEDELLIN;1899-12-30 00:00:00.000;13,82;0,9;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400661;400661;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,06;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;236,68;113840,21;113603,53;99,76;0;0;0;NULL;CHEVROLET;NPR;EQP222;9GDNPR750JB007721;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;13,98;0,06;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400670;400670;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;2,83;117514,3;117511,46;100;0;0;0;NULL;CHEVROLET;NPR;EQP223;9GDNPR750JB009887;MEALS BUCARAMANGA;AVIS Meals;MEALS BUCARAMANGA;1899-12-30 00:00:00.000;0,73;0;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400668;400668;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;2,36;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;77,67;128262,81;128185,14;97;0;0;0;NULL;CHEVROLET;NPR;EQP224;9GDNPR751JB009929;MEALS BARRANQUILLA;AVIS  Meals;MEALS BARRANQUILLA;1899-12-30 00:00:00.000;15,26;2,36;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400697;400697;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,84;CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);CO,Atlantico,Malambo,Calle 12 3 - Rel: Cl 12-4 a 435m de:Icbf,en ruta(BAL017);10,856514;-74,77878;10,856514;-74,77878;597,25;198004,19;197406,97;97,14;0;0;0;NULL;CHEVROLET;NQR;EQP226;9GDN1R750JB009292;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);Avis;NEGOCIO CÁRNICO BARRANQUILLA(AVIS-RENTING);1899-12-30 00:00:00.000;17,64;0,84;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400663;400663;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;4,19;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;271,77;94113,34;93841,57;98,48;0;0;0;NULL;CHEVROLET;NQR;EQP227;9GDN1R750JB009311;MEALS CARNICO MONTERIA;Alimentos Carnicos;MEALS CARNICO MONTERIA;1899-12-30 00:00:00.000;15,38;4,19;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400675;400675;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,85;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;49,16;55272,59;55223,43;99,49;0;0;0;NULL;CHEVROLET;NKR III;EQP304;9GDNMR854JB013447;MEALS MEDELLIN;AVIS;MEALS MEDELLIN;1899-12-30 00:00:00.000;6,93;0,85;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400753;400753;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,04;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;52,73;57399,76;57347,03;99,8;0;0;0;NULL;CHEVROLET;NKR III;EQP305;9GDNMR851JB014913;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;6,7;0,04;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
400721;400721;2019-08-31 00:00:00.000;8;2019-08-31 00:00:00.000;0,08;CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);CO,Atlantico,Barranquilla,Calle 24 17B - Rel: Cl 24-17 b a 192m de:Colegio Santa Teresita,en (Barranquilla),en ruta(BAL016);10,955187;-74,779042;10,955187;-74,779042;48,31;55060,83;55012,51;99,91;0;0;0;NULL;CHEVROLET;NKR III;EQP306;9GDNMR856JB014955;MEALS PASTO;AVIS;MEALS PASTO;1899-12-30 00:00:00.000;6,21;0,08;1899-12-30 00:00:00.000;KPG;0;0;Monitoreo
