Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
06/07/2019 23:58,Android,00:00:03,1.27,8.0.0,2676,Anonymous,68,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d217be7515d9b153777a168,No,
06/07/2019 23:57,Android,00:00:31,1.27,8.0.0,2676,Anonymous,67,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d217bc3d6cd5e15a4dea36f,No,
06/07/2019 23:40,Android,00:00:44,1.27,8.0.0,2676,Anonymous,66,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d2177ce14323b15634b008b,No,
04/07/2019 15:54,Android,00:00:30,1.27,8.0.0,2676,Anonymous,56,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1e677dbbec5615c9ab9267,No,
03/07/2019 15:14,Android,00:00:03,1.27,8.0.0,2676,Anonymous,55,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1d0cb9b8c3c814bc0d0a10,No,
03/07/2019 13:41,Android,00:00:33,1.27,8.0.0,2676,Anonymous,54,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1cf6bf8b0b4814f41fe152,No,
02/07/2019 21:01,Android,00:00:11,1.27,8.0.0,2676,Anonymous,53,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1c0c9202220814dcb45ed3,No,
02/07/2019 20:59,Android,00:01:01,1.27,8.0.0,2676,Anonymous,52,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1c0bf86c3ec1154d364891,No,
02/07/2019 20:59,Android,00:00:02,1.27,8.0.0,2676,Anonymous,51,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1c0bf4d2f63215047dd69a,No,
02/07/2019 15:28,Android,00:00:30,1.27,8.0.0,2676,Anonymous,50,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1bbe6c3dd04915aa82fc58,No,
02/07/2019 13:08,Android,00:00:27,1.27,8.0.0,2676,Anonymous,49,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",6,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1b9da5bb1edd148ad94ce1,No,
01/07/2019 23:24,Android,00:00:03,1.27,8.0.0,2676,Anonymous,48,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1adc76e9a29e1547af0fc6,No,
01/07/2019 23:22,Android,00:00:29,1.27,8.0.0,2676,Anonymous,47,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1adc19e9a29e1547af0cb3,No,
01/07/2019 23:22,Android,00:00:31,1.27,8.0.0,2676,Anonymous,46,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1adbe8e9a29e1541690f53,No,
01/07/2019 23:12,Android,00:00:54,1.27,8.0.0,2676,Anonymous,45,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1ad99de9a29e1547aef6d4,No,
01/07/2019 22:57,Android,00:00:56,1.27,8.0.0,2676,Anonymous,44,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1ad63e4f04b014a36b6405,No,
01/07/2019 17:15,Android,00:00:18,1.27,8.0.0,2676,Anonymous,43,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1a8602ee1c9e14bde9f2d1,No,
01/07/2019 17:05,Android,00:00:22,1.27,8.0.0,2676,Anonymous,42,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d1a83ac4d5d58148bcba954,No,
01/07/2019 7:01,Android,00:00:44,1.27,8.0.0,2676,Anonymous,41,PRA-LX3,Spain,"Madrid, Madrid, Comunidad De",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d19f60ce02f6515cc7d4196,No,
