Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
05/09/2019 17:30,Android,00:00:25,1.27,8.1.0,1422,Anonymous,523,Samsung Galaxy J7 Prime Duos,Ecuador,"Quito, Pichincha",9,4,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718c71f46b7514d491466e,No,
05/09/2019 17:29,Android,00:00:12,1.27,7.1.1,5668,Anonymous,195,SM-J250M,Ecuador,"Quito, Pichincha",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718c3c8d60ef15298ae5fa,No,
05/09/2019 17:25,Android,00:00:44,1.29,6.0.1,4281,Anonymous,75,Samsung Galaxy J7,Ecuador,"Guayaquil, Guayas",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718b708d60ef1524c82c43,No,
05/09/2019 17:15,Android,00:00:59,1.27,9,4911,Anonymous,297,ANE-LX3,Ecuador,"Quito, Pichincha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718905e9a29e09e1231035,No,
05/09/2019 17:15,Android,00:02:47,1.27,7.1.1,5236,Anonymous,138,SM-J250M,Ecuador,"Alfredo Baquerizo Moreno, Guayas",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718905d45bf51541f41c44,No,
05/09/2019 16:52,Android,00:00,1.27,9,1995,Anonymous,805,SM-J415G,Ecuador,"Guayaquil, Guayas",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d71839b418d2215ce5b9c19,No,
05/09/2019 16:51,Android,00:00:07,1.27,9,1995,Anonymous,804,SM-J415G,Ecuador,"Guayaquil, Guayas",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718373e9a29e09e122a0d9,No,
05/09/2019 16:45,Android,00:00:11,1.27,5.1.1,6511,Anonymous,54,Samsung Galaxy J1 Ace,Ecuador,"Quito, Pichincha",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718202418d2215cbed87db,No,
05/09/2019 16:43,Android,00:00:37,1.27,9,4911,Anonymous,296,ANE-LX3,Ecuador,"Quito, Pichincha",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718178e9a29e09e12285e9,No,
05/09/2019 16:42,Android,00:02:39,1.27,5.1.1,6511,Anonymous,53,Samsung Galaxy J1 Ace,Ecuador,"Quito, Pichincha",7,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d718154418d2215cbed87cf,Yes,
05/09/2019 16:30,Android,00:00:25,1.27,9,6035,Anonymous,193,SM-A805F,Ecuador,"Machala, El Oro",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717e71e9a29e09e7a1f872,No,
05/09/2019 16:30,Android,00:00:02,1.27,9,6035,Anonymous,192,SM-A805F,Ecuador,"Machala, El Oro",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717e6ee9a29e09e1227090,No,
05/09/2019 16:29,Android,00:01:10,1.27,9,6035,Anonymous,191,SM-A805F,Ecuador,"Machala, El Oro",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717e20e9a29e09df5e128b,No,
05/09/2019 16:28,Android,00:00,1.27,9,6035,Anonymous,190,SM-A805F,Ecuador,"Machala, El Oro",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717df5e9a29e09e1226bf6,No,
05/09/2019 16:28,Android,00:00:01,1.27,9,6035,Anonymous,189,SM-A805F,Ecuador,"Machala, El Oro",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717df1e9a29e09e1226bcb,No,
05/09/2019 16:26,Android,00:00:32,1.27,9,6035,Anonymous,188,SM-A805F,Ecuador,"Machala, El Oro",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717d6ce9a29e09df5e0b8d,No,
05/09/2019 16:16,Android,00:00:15,1.27,7.1.1,5668,Anonymous,193,SM-J250M,Ecuador,"Quito, Pichincha",4,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717b128d60ef1524c7455a,No,
05/09/2019 16:15,Android,00:00:16,1.27,7.1.1,5668,Anonymous,192,SM-J250M,Ecuador,"Quito, Pichincha",3,11,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717affde9b4c1819f672aa,No,
05/09/2019 16:15,Android,00:02:54,1.27,9,1337,Anonymous,123,Nokia 6.1,Ecuador,"Quito, Pichincha",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717ad98f5beb1522cace6f,No,
05/09/2019 16:14,Android,00:00:08,1.27,9,1337,Anonymous,122,Nokia 6.1,Ecuador,"Quito, Pichincha",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717ac98f5beb152568740f,No,
05/09/2019 16:14,Android,00:00:08,1.27,9,1337,Anonymous,121,Nokia 6.1,Ecuador,"Quito, Pichincha",2,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d717ab9e9f01415a0d6dd0a,No,
