Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
30/08/2019 8:43,Android,00:00:27,1.27,8.0.0,6484,Anonymous,192,Moto Z2 Play,Colombia,"Cota, Cundinamarca",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d692809daf8cf15b3452677,No,
30/08/2019 8:31,Android,00:00:28,1.27,8.0.0,6484,Anonymous,189,Moto Z2 Play,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6925188517f314f2ade316,No,
30/08/2019 8:29,Android,00:00:29,1.27,8.0.0,6484,Anonymous,188,Moto Z2 Play,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6924cc8517f314f2ade007,No,
30/08/2019 8:28,Android,00:00:39,1.27,8.0.0,6484,Anonymous,187,Moto Z2 Play,Colombia,"Cota, Cundinamarca",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69247d8517f314ee13aefe,No,
30/08/2019 8:27,Android,00:00:07,1.27,8.0.0,6484,Anonymous,186,Moto Z2 Play,Colombia,"Cota, Cundinamarca",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69244145b7c715d2bf9c17,No,
30/08/2019 7:47,Android,00:00:08,1.27,8.1.0,6292,Anonymous,180,Samsung Galaxy J7 Prime Duos,Colombia,"Acacias, Meta",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d691ad5c0a21d14e24868b1,No,
30/08/2019 7:24,Android,00:00:00,1.27,8.1.0,6692,Anonymous,1,Samsung Galaxy J7 Prime Duos,Colombia,"Cota, Cundinamarca",4,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d691575daf8cf15b1b77118,No,
30/08/2019 7:18,Android,00:00:04,1.27,9,5583,Anonymous,177,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69142570765a14f484121f,No,
30/08/2019 7:15,Android,00:00:50,1.27,9,5583,Anonymous,176,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69135870765a14f6df0914,No,
30/08/2019 7:08,Android,00:00:51,1.27,8.1.0,2386,Anonymous,411,Moto G5,Colombia,"Popayan, Cauca",6,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6911d1a0143b15bbaf2add,No,
30/08/2019 7:02,Android,00:00:08,1.27,8.1.0,6292,Anonymous,179,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d69104fb4039414e4161e62,No,
30/08/2019 6:46,Android,00:00:41,1.27,9,5583,Anonymous,175,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d690c9a70765a14f293e510,No,
30/08/2019 6:45,Android,00:00:11,1.27,9,5583,Anonymous,174,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d690c5070765a14f483cb94,No,
30/08/2019 6:42,Android,00:00:48,1.27,9,5583,Anonymous,173,moto g(7) play,Colombia,"Bogota, Distrito Capital De Bogota",3,5,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d690ba2e3a565183bf204fa,No,
30/08/2019 6:39,Android,00:00:42,1.27,9,3829,Anonymous,191,JKM-LX3,Colombia,"Cartago, Valle Del Cauca",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d690ad88517f314f4707547,No,
29/08/2019 20:55,Android,00:02:29,1.27,8.1.0,2386,Anonymous,409,Moto G5,Colombia,"Popayan, Cauca",6,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d68820f727ce616a0c1f1f7,No,
29/08/2019 20:49,Android,00:00:46,1.27,8.1.0,2386,Anonymous,408,Moto G5,Colombia,"Popayan, Cauca",3,3,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d688094e9a29e0e5e91e4c7,No,
29/08/2019 20:49,Android,00:00:02,1.27,8.1.0,2386,Anonymous,407,Moto G5,Colombia,"Popayan, Cauca",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d688090daf8cf15b84ada03,No,
29/08/2019 20:35,Android,00:00:10,1.27,8.1.0,6292,Anonymous,178,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d687d4b940ec2168ce8da68,No,
29/08/2019 20:17,Android,00:00:07,1.27,8.1.0,6292,Anonymous,177,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d68792c1c972215b3e35869,No,
29/08/2019 20:16,Android,00:00:04,1.27,8.1.0,2386,Anonymous,406,Moto G5,Colombia,"Popayan, Cauca",2,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6878d866c3be149b8d284b,No,
29/08/2019 20:14,Android,00:00:06,1.27,8.1.0,2386,Anonymous,405,Moto G5,Colombia,"Popayan, Cauca",2,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d687891daf8cf15b84a88d0,No,
29/08/2019 20:08,Android,00:00:11,1.27,8.1.0,6292,Anonymous,176,Samsung Galaxy J7 Prime Duos,Colombia,"Bogota, Distrito Capital De Bogota",5,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d68771284afdb14ea6c398c,No,
29/08/2019 19:43,Android,00:01:02,1.27,8.1.0,2386,Anonymous,404,Moto G5,Colombia,"Popayan, Cauca",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6871492c156814bb7f1e61,No,
29/08/2019 19:18,Android,00:00:08,1.27,8.1.0,2386,Anonymous,403,Moto G5,Colombia,"Popayan, Cauca",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d686b591c972215b662a38e,No,
29/08/2019 19:04,Android,00:00,1.27,8.1.0,6261,Anonymous,35,Samsung Galaxy J7 Prime Duos,Colombia,"Neiva, Huila",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6868009aa8fe152a9282c7,No,
